ticket_id,customer_id,timestamp,product,plan,region,customer_tenure_months,customer_age_group,ticket_channel,complaint_text,complaint_category,sub_category,sentiment,sentiment_score,urgency,priority,previous_ticket_count,same_issue_count,previous_resolution_time_hours,current_resolution_time_hours,agent_id,resolution_status,resolution_text,customer_satisfaction,refund_requested,refund_amount,service_downtime_minutes,usage_drop_percent,payment_failure_count,competitor_mentioned,churn_risk,churned,root_cause,root_cause_confidence,date,month,week,order_id,payment_id,refund_id,order_amount,order_status,payment_status,refund_status,refund_amount_synthetic,transaction_date,refund_requested_date
T00388,C10215,2026-08-22 07:24:00,Mobile App,Standard,Lucknow,16,25-34,Phone,Payment is stuck and has not been completed,Payment,Payment,Negative,-0.36,Low,P3,5,5,40,36,AG111,Resolved,Investigated payment issue; payment gateway timeout identified and corrective action applied.,3.9,True,2566.75,1,9.6,1,False,Medium,No,Payment gateway timeout,0.94,2026-08-22,2026-08,34,ORD-107833,PAY-207833,REF-307833,2566.75,COMPLETED,FAILED,COMPLETED,2566.75,,
T00973,C10078,2026-08-22 07:27:00,Mobile App,Enterprise,Jaipur,49,25-34,Social Media,The OTP verification screen keeps failing,OTP,OTP,Negative,-0.51,Medium,P2,1,0,17,19,AG104,Resolved,Investigated otp issue; sms provider delay identified and corrective action applied.,4.6,False,0.0,26,11.0,1,False,Low,No,SMS provider delay,0.92,2026-08-22,2026-08,34,ORD-107834,PAY-207834,REF-307834,13834.0,COMPLETED,FAILED,NOT_REQUESTED,0.0,,
T01565,C10613,2026-08-22 07:42:00,Internet,Basic,Lucknow,35,45-54,Social Media,Connection drops every evening,Connectivity,Connectivity,Neutral,-0.2,Medium,P2,3,0,4,4,AG113,Resolved,Investigated connectivity issue; network congestion identified and corrective action applied.,3.1,False,0.0,124,0.0,1,False,Low,No,Network congestion,0.89,2026-08-22,2026-08,34,ORD-107835,PAY-207835,REF-307835,8308.0,COMPLETED,FAILED,NOT_REQUESTED,0.0,,
T00767,C10085,2026-08-22 07:52:00,Mobile App,Premium,Hyderabad,33,18-24,Email,Payment is stuck and has not been completed,Payment,Payment,Negative,-0.93,Medium,P2,3,2,18,15,AG101,Resolved,Investigated payment issue; payment gateway timeout identified and corrective action applied.,5.0,True,15640.81,7,12.2,2,False,Medium,No,Payment gateway timeout,0.95,2026-08-22,2026-08,34,ORD-107836,PAY-207836,REF-307836,15640.81,COMPLETED,FAILED,COMPLETED,15640.81,,
T00455,C11383,2026-08-22 07:57:00,Mobile App,Premium,Pune,20,18-24,Email,The OTP verification screen keeps failing,OTP,OTP,Negative,-1.0,Medium,P2,3,0,3,6,AG115,Resolved,Investigated otp issue; sms provider delay identified and corrective action applied.,3.8,False,0.0,28,0.0,0,False,Low,No,SMS provider delay,0.77,2026-08-22,2026-08,34,ORD-107837,PAY-207837,REF-307837,10008.0,COMPLETED,SUCCESS,NOT_REQUESTED,0.0,,
T00442,C10744,2026-08-22 07:58:00,Mobile App,Enterprise,Ahmedabad,50,18-24,Social Media,OTP arrives too late and expires,OTP,OTP,Negative,-0.61,High,P1,3,0,5,6,AG123,Resolved,Investigated otp issue; sms provider delay identified and corrective action applied.,5.0,False,0.0,9,1.9,2,False,Low,No,SMS provider delay,0.78,2026-08-22,2026-08,34,ORD-107838,PAY-207838,REF-307838,11663.0,COMPLETED,FAILED,NOT_REQUESTED,0.0,,
T00808,C10411,2026-08-22 08:14:00,E-commerce,Premium,Hyderabad,72,25-34,Chat,I was charged twice for the same transaction,Payment,Payment,Negative,-0.36,High,P1,2,1,13,11,AG102,Resolved,Investigated payment issue; payment gateway timeout identified and corrective action applied.,3.6,True,6213.51,30,0.0,1,False,Low,No,Payment gateway timeout,0.78,2026-08-22,2026-08,34,ORD-107839,PAY-207839,REF-307839,6213.51,COMPLETED,FAILED,COMPLETED,6213.51,,
T00419,C10744,2026-08-22 08:36:00,Internet,Basic,Mumbai,46,35-44,Chat,The connection has become unstable since yesterday,Connectivity,Connectivity,Negative,-0.65,Medium,P2,7,2,9,7,AG109,Resolved,Investigated connectivity issue; network congestion identified and corrective action applied.,5.0,False,0.0,143,8.1,0,False,Medium,No,Network congestion,0.85,2026-08-22,2026-08,34,ORD-107840,PAY-207840,REF-307840,7491.0,COMPLETED,SUCCESS,NOT_REQUESTED,0.0,,
T00050,C11296,2026-08-22 08:39:00,Mobile App,Premium,Kolkata,71,25-34,Social Media,I requested OTP multiple times but received nothing,OTP,OTP,Negative,-0.77,Medium,P2,9,3,10,15,AG113,Resolved,Investigated otp issue; sms provider delay identified and corrective action applied.,4.1,False,0.0,27,0.0,2,False,Medium,No,SMS provider delay,0.86,2026-08-22,2026-08,34,ORD-107841,PAY-207841,REF-307841,3501.0,COMPLETED,FAILED,NOT_REQUESTED,0.0,,
T00942,C10553,2026-08-22 08:48:00,Mobile App,Standard,Ahmedabad,12,25-34,Email,The OTP verification screen keeps failing,OTP,OTP,Negative,-0.49,High,P1,9,3,12,14,AG107,Resolved,Investigated otp issue; sms provider delay identified and corrective action applied.,3.1,False,0.0,19,27.6,2,True,Medium,No,SMS provider delay,0.97,2026-08-22,2026-08,34,ORD-107842,PAY-207842,REF-307842,13012.0,COMPLETED,FAILED,NOT_REQUESTED,0.0,,
T01611,C10760,2026-08-22 08:58:00,Mobile App,Standard,Chennai,10,35-44,App,The OTP verification screen keeps failing,OTP,OTP,Negative,-1.0,Low,P3,2,0,14,10,AG117,Resolved,Investigated otp issue; sms provider delay identified and corrective action applied.,2.8,False,0.0,13,14.8,2,False,Low,No,SMS provider delay,0.94,2026-08-22,2026-08,34,ORD-107843,PAY-207843,REF-307843,13042.0,COMPLETED,FAILED,NOT_REQUESTED,0.0,,
T00621,C11529,2026-08-22 09:08:00,Mobile App,Basic,Chennai,51,45-54,Email,OTP is not arriving,OTP,OTP,Negative,-0.7,Low,P3,4,4,49,46,AG106,Resolved,Investigated otp issue; sms provider delay identified and corrective action applied.,5.0,False,0.0,25,2.8,0,False,Medium,No,SMS provider delay,0.8,2026-08-22,2026-08,34,ORD-107844,PAY-207844,REF-307844,2870.0,COMPLETED,SUCCESS,NOT_REQUESTED,0.0,,
T01372,C11728,2026-08-22 09:23:00,E-commerce,Premium,Pune,46,25-34,Chat,Money was deducted but the transaction failed,Payment,Payment,Negative,-1.0,Medium,P2,8,1,19,19,AG120,Resolved,Investigated payment issue; payment gateway timeout identified and corrective action applied.,4.1,True,849.92,6,9.1,5,True,Medium,No,Payment gateway timeout,0.97,2026-08-22,2026-08,34,ORD-107845,PAY-207845,REF-307845,849.92,COMPLETED,FAILED,COMPLETED,849.92,,
T00686,C11622,2026-08-22 09:26:00,Credit Card,Premium,Lucknow,36,55+,Social Media,Money was deducted but the transaction failed,Payment,Payment,Negative,-0.45,High,P1,1,1,13,16,AG122,Resolved,Investigated payment issue; payment gateway timeout identified and corrective action applied.,4.0,True,20777.35,8,10.7,2,False,Low,No,Payment gateway timeout,0.77,2026-08-22,2026-08,34,ORD-107846,PAY-207846,REF-307846,20777.35,COMPLETED,FAILED,COMPLETED,20777.35,,
T01441,C10753,2026-08-22 09:52:00,Internet,Standard,Pune,15,55+,Email,The connection has become unstable since yesterday,Connectivity,Connectivity,Negative,-0.54,High,P1,0,0,13,15,AG110,Escalated,Case escalated for further investigation; suspected cause: network congestion.,1.1,False,0.0,569,0.0,0,False,Low,No,Network congestion,0.96,2026-08-22,2026-08,34,ORD-107847,PAY-207847,REF-307847,13867.0,COMPLETED,SUCCESS,NOT_REQUESTED,0.0,,
T00254,C10528,2026-08-22 10:03:00,Credit Card,Standard,Jaipur,34,35-44,Email,Payment is stuck and has not been completed,Payment,Payment,Neutral,-0.03,Critical,P0,3,3,6,8,AG103,Resolved,Investigated payment issue; payment gateway timeout identified and corrective action applied.,5.0,True,19240.81,6,14.4,4,False,Low,No,Payment gateway timeout,0.77,2026-08-22,2026-08,34,ORD-107848,PAY-207848,REF-307848,19240.81,COMPLETED,FAILED,COMPLETED,19240.81,,
T02479,C10709,2026-08-22 10:05:00,Credit Card,Enterprise,Ahmedabad,31,18-24,Chat,I do not recognize a transaction on my card,Fraud Alert,Fraud Alert,Negative,-0.73,High,P1,0,0,25,18,AG121,Resolved,Investigated fraud alert issue; risk engine false positive identified and corrective action applied.,4.6,False,0.0,27,7.5,0,False,Low,No,Risk engine false positive,0.76,2026-08-22,2026-08,34,ORD-107849,PAY-207849,REF-307849,3347.0,COMPLETED,SUCCESS,NOT_REQUESTED,0.0,,
T01448,C11654,2026-08-22 10:21:00,Internet,Enterprise,Pune,56,45-54,Chat,Connection drops every evening,Connectivity,Connectivity,Negative,-0.99,Medium,P2,0,0,12,11,AG108,Resolved,Investigated connectivity issue; network congestion identified and corrective action applied.,2.5,False,0.0,597,0.0,0,False,Low,No,Network congestion,0.93,2026-08-22,2026-08,34,ORD-107850,PAY-207850,REF-307850,4928.0,COMPLETED,SUCCESS,NOT_REQUESTED,0.0,,
T01547,C10835,2026-08-22 10:27:00,Mobile App,Standard,Ahmedabad,28,18-24,Chat,I was charged twice for the same transaction,Payment,Payment,Negative,-0.57,Low,P3,2,1,5,7,AG120,Resolved,Investigated payment issue; payment gateway timeout identified and corrective action applied.,4.4,True,6090.5,17,18.0,0,False,Low,No,Payment gateway timeout,0.87,2026-08-22,2026-08,34,ORD-107851,PAY-207851,REF-307851,6090.5,COMPLETED,SUCCESS,COMPLETED,6090.5,,
T00843,C11786,2026-08-22 10:32:00,Mobile App,Standard,Bengaluru,9,25-34,Phone,OTP is not arriving,OTP,OTP,Negative,-0.45,High,P1,9,5,15,17,AG107,Resolved,Investigated otp issue; sms provider delay identified and corrective action applied.,3.9,False,0.0,17,0.0,1,False,Medium,No,SMS provider delay,0.87,2026-08-22,2026-08,34,ORD-107852,PAY-207852,REF-307852,3959.0,COMPLETED,FAILED,NOT_REQUESTED,0.0,,
T00387,C10888,2026-08-22 10:50:00,Mobile App,Basic,Ahmedabad,49,35-44,Chat,OTP is not arriving,OTP,OTP,Negative,-0.7,Medium,P2,8,0,17,14,AG104,Resolved,Investigated otp issue; sms provider delay identified and corrective action applied.,3.1,False,0.0,10,7.6,2,True,Medium,No,SMS provider delay,0.95,2026-08-22,2026-08,34,ORD-107853,PAY-207853,REF-307853,8187.0,COMPLETED,FAILED,NOT_REQUESTED,0.0,,
T04294,C10895,2026-08-22 10:53:00,Credit Card,Enterprise,Ahmedabad,21,35-44,Email,I received only a partial refund,Refund,Refund,Negative,-0.84,Low,P3,2,2,4,6,AG120,Resolved,Investigated refund issue; refund processing queue backlog identified and corrective action applied.,3.3,True,14869.55,15,31.9,1,False,Medium,No,Refund processing queue backlog,0.87,2026-08-22,2026-08,34,ORD-107854,PAY-207854,REF-307854,14869.55,COMPLETED,FAILED,PENDING,14869.55,,
T00076,C11471,2026-08-22 10:55:00,Mobile App,Premium,Kolkata,41,45-54,Chat,I requested OTP multiple times but received nothing,OTP,OTP,Negative,-0.76,Medium,P2,1,1,6,8,AG119,Resolved,Investigated otp issue; sms provider delay identified and corrective action applied.,4.7,False,0.0,14,11.3,0,False,Low,No,SMS provider delay,0.85,2026-08-22,2026-08,34,ORD-107855,PAY-207855,REF-307855,12480.0,COMPLETED,SUCCESS,NOT_REQUESTED,0.0,,
T01397,C10322,2026-08-22 11:24:00,Mobile App,Enterprise,Pune,64,25-34,Email,Payment keeps failing even though my bank account has sufficient balance,Payment,Payment,Negative,-0.26,Low,P3,5,3,11,8,AG110,Resolved,Investigated payment issue; payment gateway timeout identified and corrective action applied.,3.4,False,0.0,4,0.0,2,True,Medium,No,Payment gateway timeout,0.79,2026-08-22,2026-08,34,ORD-107856,PAY-207856,REF-307856,1755.0,COMPLETED,FAILED,NOT_REQUESTED,0.0,,
T01681,C11742,2026-08-22 11:31:00,Credit Card,Basic,Hyderabad,66,18-24,Email,I was charged twice for the same transaction,Payment,Payment,Negative,-0.41,Critical,P0,9,2,35,26,AG112,Resolved,Investigated payment issue; payment gateway timeout identified and corrective action applied.,4.3,False,0.0,18,0.0,5,False,Low,No,Payment gateway timeout,0.82,2026-08-22,2026-08,34,ORD-107857,PAY-207857,REF-307857,2340.0,COMPLETED,FAILED,NOT_REQUESTED,0.0,,
T06353,C10698,2026-08-22 11:53:00,Credit Card,Standard,Bengaluru,61,45-54,Chat,My card was blocked after an unexpected fraud alert,Fraud Alert,Fraud Alert,Negative,-0.29,Medium,P2,7,3,5,7,AG101,Resolved,Investigated fraud alert issue; risk engine false positive identified and corrective action applied.,5.0,False,0.0,25,18.0,2,False,Low,No,Risk engine false positive,0.94,2026-08-22,2026-08,34,ORD-107858,PAY-207858,REF-307858,1698.0,COMPLETED,FAILED,NOT_REQUESTED,0.0,,
T06583,C10240,2026-08-22 12:01:00,Internet,Premium,Delhi NCR,9,25-34,Phone,Internet speed is much lower than my plan,Speed,Speed,Negative,-0.44,Critical,P0,9,0,5,4,AG102,Resolved,Investigated speed issue; peak-hour network congestion identified and corrective action applied.,3.9,False,0.0,29,0.0,2,True,Medium,No,Peak-hour network congestion,0.8,2026-08-22,2026-08,34,ORD-107859,PAY-207859,REF-307859,13675.0,COMPLETED,FAILED,NOT_REQUESTED,0.0,,
T01739,C11107,2026-08-22 12:17:00,Mobile App,Standard,Hyderabad,2,18-24,App,Payment keeps failing even though my bank account has sufficient balance,Payment,Payment,Negative,-0.92,Medium,P2,1,0,7,7,AG103,Resolved,Investigated payment issue; payment gateway timeout identified and corrective action applied.,3.1,False,0.0,19,0.0,5,False,Low,No,Payment gateway timeout,0.84,2026-08-22,2026-08,34,ORD-107860,PAY-207860,REF-307860,9885.0,COMPLETED,FAILED,NOT_REQUESTED,0.0,,
T07966,C11604,2026-08-22 12:20:00,Internet,Premium,Mumbai,12,25-34,App,The network is unavailable in my area,Downtime,Downtime,Negative,-0.4,Medium,P2,0,0,4,4,AG124,Resolved,Investigated downtime issue; regional service outage identified and corrective action applied.,4.7,False,0.0,242,16.8,2,False,Low,No,Regional service outage,0.93,2026-08-22,2026-08,34,ORD-107861,PAY-207861,REF-307861,8111.0,COMPLETED,FAILED,NOT_REQUESTED,0.0,,
T00492,C11716,2026-08-22 12:39:00,Mobile App,Standard,Delhi NCR,61,25-34,App,I requested OTP multiple times but received nothing,OTP,OTP,Negative,-0.41,Medium,P2,5,1,7,12,AG124,Resolved,Investigated otp issue; sms provider delay identified and corrective action applied.,3.8,False,0.0,19,2.2,1,False,Low,No,SMS provider delay,0.88,2026-08-22,2026-08,34,ORD-107862,PAY-207862,REF-307862,11926.0,COMPLETED,FAILED,NOT_REQUESTED,0.0,,
T00412,C10053,2026-08-22 12:46:00,Mobile App,Premium,Delhi NCR,55,45-54,Email,OTP is not arriving,OTP,OTP,Negative,-0.82,Medium,P2,9,1,9,15,AG104,Resolved,Investigated otp issue; sms provider delay identified and corrective action applied.,3.8,False,0.0,2,15.8,0,True,Medium,No,SMS provider delay,0.93,2026-08-22,2026-08,34,ORD-107863,PAY-207863,REF-307863,8915.0,COMPLETED,SUCCESS,NOT_REQUESTED,0.0,,
T04734,C10913,2026-08-22 13:01:00,Internet,Standard,Kolkata,70,25-34,Social Media,Router keeps restarting,Router,Router,Negative,-0.73,Medium,P2,4,0,10,11,AG109,Resolved,Investigated router issue; router firmware bug identified and corrective action applied.,3.7,False,0.0,26,6.0,2,False,Low,No,Router firmware bug,0.85,2026-08-22,2026-08,34,ORD-107864,PAY-207864,REF-307864,3760.0,COMPLETED,FAILED,NOT_REQUESTED,0.0,,
T00782,C10797,2026-08-22 13:04:00,Mobile App,Premium,Delhi NCR,70,18-24,App,OTP is not arriving,OTP,OTP,Negative,-0.58,Low,P3,5,4,28,24,AG119,Resolved,Investigated otp issue; sms provider delay identified and corrective action applied.,2.3,False,0.0,1,27.8,0,True,Medium,No,SMS provider delay,0.8,2026-08-22,2026-08,34,ORD-107865,PAY-207865,REF-307865,7798.0,COMPLETED,SUCCESS,NOT_REQUESTED,0.0,,
T01751,C11520,2026-08-22 13:20:00,Mobile App,Basic,Bengaluru,55,35-44,Phone,Payment keeps failing even though my bank account has sufficient balance,Payment,Payment,Negative,-0.35,Critical,P0,5,3,3,4,AG106,Resolved,Investigated payment issue; payment gateway timeout identified and corrective action applied.,4.6,False,0.0,18,9.2,0,False,Low,No,Payment gateway timeout,0.79,2026-08-22,2026-08,34,ORD-107866,PAY-207866,REF-307866,10636.0,COMPLETED,SUCCESS,NOT_REQUESTED,0.0,,
T00502,C11367,2026-08-22 13:53:00,E-commerce,Basic,Hyderabad,8,18-24,Social Media,Payment keeps failing even though my bank account has sufficient balance,Payment,Payment,Negative,-1.0,High,P1,1,0,11,12,AG109,Resolved,Investigated payment issue; payment gateway timeout identified and corrective action applied.,4.0,True,12686.1,5,0.0,5,False,Low,No,Payment gateway timeout,0.82,2026-08-22,2026-08,34,ORD-107867,PAY-207867,REF-307867,12686.1,COMPLETED,FAILED,COMPLETED,12686.1,,
T00944,C10561,2026-08-22 13:54:00,Mobile App,Premium,Bengaluru,61,18-24,Social Media,The OTP verification screen keeps failing,OTP,OTP,Negative,-0.75,Medium,P2,1,0,7,6,AG100,Resolved,Investigated otp issue; sms provider delay identified and corrective action applied.,2.4,False,0.0,13,9.7,0,False,Low,No,SMS provider delay,0.89,2026-08-22,2026-08,34,ORD-107868,PAY-207868,REF-307868,9212.0,COMPLETED,SUCCESS,NOT_REQUESTED,0.0,,
T00469,C10459,2026-08-22 14:02:00,Credit Card,Enterprise,Bengaluru,27,55+,App,Money was deducted but the transaction failed,Payment,Payment,Negative,-0.63,Medium,P2,0,0,25,18,AG106,Resolved,Investigated payment issue; payment gateway timeout identified and corrective action applied.,5.0,False,0.0,10,20.7,6,False,Low,No,Payment gateway timeout,0.93,2026-08-22,2026-08,34,ORD-107869,PAY-207869,REF-307869,7606.0,COMPLETED,FAILED,NOT_REQUESTED,0.0,,
T02931,C11000,2026-08-22 14:06:00,Mobile App,Enterprise,Kolkata,41,45-54,Chat,I was charged twice for the same transaction,Payment,Payment,Negative,-0.6,Medium,P2,0,0,5,5,AG110,Resolved,Investigated payment issue; payment gateway timeout identified and corrective action applied.,3.7,True,1618.85,14,0.0,5,False,Low,No,Payment gateway timeout,0.96,2026-08-22,2026-08,34,ORD-107870,PAY-207870,REF-307870,1618.85,COMPLETED,FAILED,COMPLETED,1618.85,,
T00768,C11034,2026-08-22 14:30:00,E-commerce,Basic,Kolkata,37,18-24,Phone,Payment keeps failing even though my bank account has sufficient balance,Payment,Payment,Negative,-0.49,Medium,P2,4,2,16,20,AG115,Resolved,Investigated payment issue; payment gateway timeout identified and corrective action applied.,2.9,False,0.0,6,32.4,6,False,Low,No,Payment gateway timeout,0.89,2026-08-22,2026-08,34,ORD-107871,PAY-207871,REF-307871,4173.0,COMPLETED,FAILED,NOT_REQUESTED,0.0,,
T03962,C10284,2026-08-22 14:45:00,Streaming,Enterprise,Ahmedabad,52,45-54,Phone,I cannot log into my account,Login,Login,Negative,-0.3,Low,P3,5,4,30,26,AG111,Resolved,Investigated login issue; password reset service failure identified and corrective action applied.,3.4,False,0.0,10,30.8,0,True,Medium,No,Password reset service failure,0.89,2026-08-22,2026-08,34,ORD-107872,PAY-207872,REF-307872,6892.0,COMPLETED,SUCCESS,NOT_REQUESTED,0.0,,
T00544,C10562,2026-08-22 15:01:00,E-commerce,Basic,Bengaluru,42,35-44,Chat,Payment keeps failing even though my bank account has sufficient balance,Payment,Payment,Negative,-0.63,Medium,P2,2,2,10,14,AG111,Resolved,Investigated payment issue; payment gateway timeout identified and corrective action applied.,3.2,False,0.0,1,37.1,4,False,Medium,No,Payment gateway timeout,0.9,2026-08-22,2026-08,34,ORD-107873,PAY-207873,REF-307873,5336.0,COMPLETED,FAILED,NOT_REQUESTED,0.0,,
T00933,C10217,2026-08-22 15:06:00,Mobile App,Enterprise,Chennai,10,18-24,App,The OTP verification screen keeps failing,OTP,OTP,Negative,-0.85,Medium,P2,7,0,1,2,AG109,Resolved,Investigated otp issue; sms provider delay identified and corrective action applied.,4.8,False,0.0,9,0.0,0,False,Low,No,SMS provider delay,0.82,2026-08-22,2026-08,34,ORD-107874,PAY-207874,REF-307874,4563.0,COMPLETED,SUCCESS,NOT_REQUESTED,0.0,,
T00438,C11699,2026-08-22 15:06:00,Internet,Premium,Pune,54,18-24,Phone,Internet stops working randomly,Connectivity,Connectivity,Negative,-0.5,Medium,P2,8,2,25,24,AG111,Resolved,Investigated connectivity issue; network congestion identified and corrective action applied.,1.6,False,0.0,305,20.1,2,False,Medium,No,Network congestion,0.97,2026-08-22,2026-08,34,ORD-107875,PAY-207875,REF-307875,9841.0,COMPLETED,FAILED,NOT_REQUESTED,0.0,,
T00886,C10016,2026-08-22 15:13:00,Mobile App,Standard,Jaipur,34,25-34,App,OTP arrives too late and expires,OTP,OTP,Negative,-0.47,Medium,P2,8,0,23,28,AG118,Resolved,Investigated otp issue; sms provider delay identified and corrective action applied.,4.8,False,0.0,8,0.0,1,True,Medium,No,SMS provider delay,0.83,2026-08-22,2026-08,34,ORD-107876,PAY-207876,REF-307876,6243.0,COMPLETED,FAILED,NOT_REQUESTED,0.0,,
T01758,C10869,2026-08-22 15:18:00,Internet,Premium,Hyderabad,33,18-24,Chat,Internet disconnects repeatedly,Connectivity,Connectivity,Negative,-0.84,High,P1,4,4,23,18,AG122,Resolved,Investigated connectivity issue; network congestion identified and corrective action applied.,2.8,False,0.0,34,5.6,1,False,Medium,No,Network congestion,0.95,2026-08-22,2026-08,34,ORD-107877,PAY-207877,REF-307877,7615.0,COMPLETED,FAILED,NOT_REQUESTED,0.0,,
